Ac2O3,Actinium(III) oxide,12002-61-8
C7H5FO2,3-Fluorobenzoic acid,
C7H5FO2,4-fluorobenzoic acid,456-22-4
C7H5NO4,quinolinic acid,89-00-9
C7H5NS2,2-mercaptobenzothiazole,149-30-4
C7H5N3O2,7-nitroindazole,2942-42-9
C7H6N2,7-azaindole,271-23-6
C7H6N2,Benzimidazole,
C7H6O,tropone,
C7H6O2,benzoic acid,65-85-0
C7H6O3,salicylic acid,69-72-7
C7H6O4,protocatechuic acid,99-50-3
C7H6O5,gallic acid,149-91-7
C7H7BO4,4-carboxyphenylboronic acid,14047-29-1
C7H7NO2,4-aminobenzoic acid,150-13-0
C7H7NO3,mesalazine,89-57-6
C7H7N3,benomyl metabolite,934-32-7
C7H8,toluene,108-88-3
C7H8ClN3O4S2,hydrochlorothiazide,58-93-5
C7H8N4O2,theophylline,58-55-9
C7H8N4O2,theobromine,
C7H9BO2,4-methylphenylboronic acid,5/8/5720
C7H9BO3,4-boronoanisole,5720-07-0
C7H10N2,4-dimethylaminopyridine,1122-58-3
C7H11NO5,N-Acetylglutamic acid,
C7H12O4,diethyl malonate,
C7H12N2O4,aceglutamide,
C7H14O6,bornesitol,
C7H16,heptane,142-82-5
C8H5F3N2OS,riluzole,1744-22-5
C8H5NO2,isatin,91-56-5
C8H6BrN,5-bromoindole,10075-50-0
C8H6ClN,4-chloroindole,25235-85-2
C8H6Cl2O3,2;4-dichlorophenoxyacetic acid,94-75-7
C8H6N2O,4-quinazolinol,491-36-1
C8H6N2O2,indazolium-3-carboxylate,4498-67-3
C8H7N,indole,120-72-9
C8H7NO,indol-4-ol,2380-94-1
C8H8,cubane,277-10-1
C8H8N2OS,2-amino-6-methoxybenzothiazole,1747-60-0
C8H8O3,4-hydroxyphenylacetic acid,156-38-7
C8H8O4,vanillic acid,121-34-6
C8H9NO2,acetaminophen,103-90-2
C8H9NO2,aminomethylbenzoic acid,56-91-7
C8H9NO2,hydroxydanaidal,34199-35-4
C8H9NO2,methyl anthranilate,134-20-3
C8H10N4O2,caffeine,58-08-2
C8H11NO,tyramine,51-67-2
C8H11N5O3,aciclovir,59277-89-3
C8H16O2,cyclohexanedimethanol,
C8H16O6,pinpollitol,
C8H16O6,viscumitol,
C8H16O6,Eleutheroside C,
C8H18,octane,111-65-9
C9H6BrN,4-bromoisoquinoline,1532-97-4
C9H6N2,5-cyanoindole,15861-24-2
C9H6O3,umbelliferone,93-35-6
C9H6OS,thiochromone,491-39-4
C9H7NO,8-hydroxyquinoline,148-24-3
C9H7NO2,indole-2-carboxylic acid,1477-50-5
C9H8N2,5-aminoisoquinoline,1125-60-6
C9H8O2,cinnamic acid,140-10-3
C9H8O3,o-coumaric acid,614-60-8
C9H8O4,aspirin,50-78-2
C9H9N,methylketol,95-20-5
C9H9NO,4-methoxyindole,4837-90-5
C9H9NO3,hippuric acid,495-69-2
C9H10O,chavicol,
C9H10O3,paeonol,552-41-0
C9H11NO2,phenylanine,63-91-2
C9H10O,cinnamyl alcohol,104-54-1
C9H11NO3,tyrosine,31330-59-3
C9H11NO4,L-DOPA,59-92-7
C9H17NO2,gabapentin,60142-96-3
C9H18N2O2,1-boc-piperazine,57260-71-6
C9H20,nonane,111-84-2
C10H7NO2,quinaldic acid,93-10-7
C10H7N3S,tiabendazole,
C10H8,azulene,275-51-4
C10H8,naphthalene,91-20-3
C10H8O3,hymecromone,90-33-5
C10H9NO2,indole-3-acetic acid,87-51-4
C10H9N5O,kinetin,525-79-1
C10H9NO2,5-methoxyindole-3-carboxaldehyde,10601-19-1
C10H10N2O,edaravone,89-25-8
C10H10O2,safrole,
C10H10O4,ferulic acid,1135-24-6
C10H11N3O3S,sulfamethoxazole,723-46-6
C10H12N2,tryptamine,61-54-1
C10H12O,anethole,
C10H12O,estragole,
C10H12O2,hinokitiol,
C10H12O2,eugenol,
C10H12O2,isoeugenol,
C10H12O2,pseudoisoeugenol,
C10H12O3,coniferyl alcohol,
C10H13N5O4,adenosine,58-61-7
C10H14O,mentha spicata herb oil,8008-79-5
C10H15ON,ephedrine,56370-30-0
C10H16,limonene,
C10H16O,camphor,76-22-2
C10H17NO3,boc-4-piperidone,79099-07-3
C10H19NO3,1-boc-4-piperidinol,109384-19-2
C10H20N2O2,boc-4-aminopiperidine,87120-72-7
C10H22,decane,124-18-5
C11H8O2,menadione,58-27-5
C11H11NO2,3-indolepropionic acid,830-96-6
C11H12N2O2,tryptophan,73-22-3
C11H12O3,myristicin,
C11H14N2O,5-methoxytryptamine,608-07-1
C11H14O2,methyl eugenol,
C11H14O2,methyl isoeugenol,
C11H19NO4,boc-isonipecotic acid,84358-13-4
C11H24,undecane,1120-21-4
C12H4N4,tetracyanoquinodimethane,1518-16-7
C12H8O4,methoxsalen,298-81-7
C12H10,biphenyl,92-52-4
C12H10ClN2O5S,furosemide,54-31-9
C12H11N5,6-benzylaminopurine,1214-39-7
C12H11N7,triamterene,396-01-0
C12H13NO2,indole-3-butyric acid,133-32-4
(C12H14CaO12)n,calcium alginate,
C12H14O4,apiole,
C12H14O4,dillapiole,
C12H15NO,1-benzyl-4-piperidone,3612-20-2
C12H16N2,N;N-Dimethyltryptamine,61-50-7
C12H16O3,asarone,
C12H16O3,elemicin,
C12H16O3,isoelemicin,
C12H16O3,oudenone,
C12H16O4,2;4;5-Trimethoxypropiophenone,
C12H16O7,arbutin,497-76-7
C12H18O,propofol,2078-54-8
C12H22O11,maltose,69-79-4
C12H26,dodecane,112-40-3
C13H10O,benzophenone,119-61-9
C13H12F2N6O,fluconazole,86386-73-4
C13H12O,β-ionone,2484-16-4
C13H12O2,monobenzone,103-16-2
C13H14N2O,harmaline,
C13H16N2O2,melatonin,73-31-4
C13H18O2,ibuprofen,15687-27-1
C13H28,tridecane,629-50-5
C14H10,anthracene,120-12-7
C14H10,phenanthrene,85-01-8
C14H10O14,benzoyl peroxide,94-36-0
C14H12O3,resveratrol,501-36-0
C14H14Cl2N2O,enilconazole,
C14H18N2O5,aspartame,81-14-1
C14H18N4O3,trimethoprim,738-70-5
C14H30,tetradecane,629-59-4
C15H10O4,daidzein,486-66-8
C15H10O5,apigenin,520-36-5
C15H10O6,luteolin,491-70-3
C15H10O7,quercetin,117-39-5
C15H12N2O,carbamazepine,298-46-4
C15H12N2O2,phenytoin,57-41-0
C15H32,pentadecane,629-62-9
C16H14O3,ketoprofen,
C16H28N2O6Zn,zinc acexamate,70020-71-2
C16H34,hexadecane,544-76-3
C17H13ClN4,alprazolam,
C17H14F3N3O2S,celecoxib,169590-42-5
C17H18N2O6,nifedipine,21829-25-4
C17H19N3O3S,omeprazole,73590-58-6
C17H21NO4,cocaine,50-36-2 53-21-4
C17H22O2,cicutoxin,
C17H22O2,oenanthotoxin,
C17H24O,falcarinol,
C17H24O9,Eleutheroside B,
C17H36,heptadecane,629-78-7
C18H22O2,estrone,
C18H24O2,estradiol,
C18H24O3,estriol,
C18H24O4,estetrol,
C18H27NO3,capsaicin,404-86-4
C18H32O2,linoleic acid,60-33-3
C18H36O2,stearic acid,57-11-4
C18H38,octadecane,593-45-3
C19H16ClNO4,indometacin,53-86-1
C19H26O2,androstenedione,
C19H28O2,dehydroepiandrosterone,
C19H28O2,testosterone,
C19H30O2,androstenediol,
C19H30O2,dihydrotestosterone,
C19H40,nonadecane,629-92-5
C20H24O2N2,quinine,130-95-0
C20H27NO11,amygdalin,
C20H28O2,tretinoin,302-79-4
C20H32O5,prostacyclin,
C20H32O5,prostaglandin E2,
C20H34O5,dinoprost,
C20H42,eicosane,112-95-8
C21H20O6,curcumin,
C21H30O2,progesterone,
C21H36N7O16P3S,Coenzyme A,31416-98-5
C21H30O2,tetrahydrocannabinol,8/3/1972
C22H23ClN2O2,loratadine,79794-75-5
C23H19ClF3NO3,cyhalothrin,
C30H19NO9,Dynemicin A,
C34H46O18,Eleutheroside D,
C35H60O6,Eleutheroside A,
C40H56,lycopene,
C44H69N15O9S,adrenorphin,
C55H74IN3O21S4,calicheamicin,
C59H80N4O22S4,esperamicin,
C62H89CoN13O15P,hydroxocobalamin,
C63H88CoN14O14P,Vitamin B12,
C63H88CoN14O14P,cyanocobalamin,
C63H91CoN13O14P,methylcobalamin,
C72H100CoN18O17P,adenosylcobalamin,
C77H120N18O26S,alpha-Endorphin,
C83H131N19O27S,gamma-Endorphin,
C131H200N30O43S2,amidorphin,
C158H251N39O46S,beta-Endorphin,
C161H236N42O48,leumorphin,
C164H256Na2O68S2,maitotoxin,59392-53-9
C169;719H270;466N45;688O52;238S911,titin,
CaAl2O4,calcium aluminate,12042-68-1
CaB6,calcium boride,12007-99-7
CaBr2,calcium bromide,7789-41-5
Ca(BrO)2,calcium hypobromite,
Ca(BrO2)2,calcium bromite,
Ca(BrO3)2,calcium bromate,10102-75-7
Ca(BrO4)2,calcium perbromate,
Ca(CN)2,calcium cyanide,592-01-8
CaCO3,calcium carbonate,471-34-1
CaC2,calcium carbide,75-20-7
Ca(CHO2)2,calcium formate,544-17-2
Ca(C2H3O2)2,calcium acetate,62-54-4
CaC2O4,calcium oxalate,563-72-4
CaCN2,calcium cyanamide,156-62-7
CaCl2,calcium chloride,10043-52-4
Ca(ClO)2,calcium hypochlorite,7778-54-3
Ca(ClO2)2,calcium chlorite,
Ca(ClO3)2,calcium chlorate,10137-74-3
Ca(ClO4)2,calcium perchlorate,13477-36-6
CaF2,calcium fluoride,7789-75-5
CaH2,calcium hydride,7789-78-8
CaHPO4,dicalcium phosphate,7757-93-9
Ca(H2PO2)2,calcium hypophosphite,7789-79-9
Ca(HS)2,calcium hydrosulfide,12133-28-7
CaI2,calcium iodide,10102-68-8
Ca(IO)2,calcium hypoiodite,
Ca(IO2)2,calcium iodite,
Ca(IO3)2,calcium iodate,7789-80-2
Ca(IO4)2,calcium periodate,
CaMoO4,calcium molybdate,7789-82-4
Ca(NO2)2,calcium nitrite,13780-06-8
Ca(NO3)2,calcium nitrate,10124-37-5
Ca(NO3)2 · 4H2O,Calcium nitrate tetrahydrate,13477-34-4
Ca(NbO3)2,calcium metaniobate,
CaO,quicklime,1305-78-8
Ca(OH)2,calcium hydroxide,1305-62-0
CaO2,calcium peroxide,1305-79-9
CaP,calcium monophosphide,39373-03-0
CaS,calcium sulfide,20548-54-3
CaSO3,calcium sulfite,10257-55-3
CaSO4,calcium sulfate,7778-18-9
CaSO4 · 0.5H2O,plaster of paris,10034-76-1
CaSe,calcium selenide,1305-84-6
CaSeO3,calcium selenite,13780-18-2
CaSeO4,calcium selenate,14019-91-1
CaSiO3,calcium metasilicate,1344-95-2
CaTe,calcium telluride,12013-57-9
CaTeO3,calcium tellurite,13812-57-2
CaTeO4,calcium tellurate,15852-09-2
CaTiO3,calcium titanate,12049-50-2
Ca(VO3)2,calcium metavanadate,12135-52-3
Ca(VO4)2,calcium orthovanadate,
CaWO4,calcium tungstate,7790-75-2
Ca3(AsO4)2,calcium arsenate,7778-44-1
Ca3N2,calcium nitride,12013-82-0
Ca3P2,calcium phosphide,1305-99-3
Ca3(PO4)2,tricalcium phosphate,7758-87-4
Ca4(PO4)2O,tetracalcium phosphate,1306-01-0
Ca5(PO4)3F,calcium fluorophosphate,12015-73-5
Ca5(PO4)3(OH),hydroxyapatite,
CdBr2,cadmium bromide,7789-42-6
Cd(CN)2,cadmium cyanide,542-83-6
CdCO3,cadmium carbonate,513-78-0
Cd(C2H3O2)2,cadmium acetate,543-90-8
CdC2O4,cadmium oxalate,814-88-0
CdCl2,cadmium chloride,10108-64-2
CdCrO4,cadmium chromate,14312-00-6
CdF2,cadmium fluoride,7790-79-6
CdI2,cadmium iodide,7790-80-9
Cd(IO3)2,cadmium iodate,7790-81-0
CdMoO4,cadmium molybdate,13972-68-4
Cd(NO3)2,cadmium nitrate,10325-94-7
Cd(N3)2,cadmium azide,14215-29-3
CdO,cadmium oxide,1306-19-0
Cd(OH)2,cadmium hydroxide,21041-95-2
CdS,cadmium sulfide,1306-23-6
CdSO3,cadmium sulfite,13477-23-1
CdSO4,cadmium sulfate,10124-36-4
CdSb,cadmium antimonide,12014-29-8
CdSe,cadmium selenide,1306-24-7
CdSeO3,cadmium selenite,13814-59-0
CdSiO3,cadmium metasilicate,13477-19-5
Cd(TaO3)2,cadmium metatantalate,12292-07-8
CdTe,cadmium telluride,1306-25-8
CdTeO4,cadmium tellurate,15852-14-9
CdTiO3,cadmium titanate,12014-14-1
CdWO4,cadmium tungstate,7790-85-4
CdZrO3,cadmium metazirconate,
Cd2Nb2O7,cadmium niobate,12187-14-3
Cd3As2,cadmium arsenide,12006-15-4
Cd3P2,cadmium phosphide,12014-28-7
Cd3(PO4)2,cadmium phosphate,13477-17-3
CeB6,cerium boride,12008-02-5
CeBr3,cerium(III) bromide,14457-87-5
CeC,cerium carbide,12012-32-7
CeCl3,cerium(III) chloride,7790-86-5
CeF3,cerium(III) fluoride,7758-88-5
CeF4,cerium(IV) fluoride,7758-88-5
CeI2,cerium(II) iodide,19139-47-0
CeI3,cerium(III) iodide,7790-87-6
CeN,cerium nitride,25764-08-3
CeO2,cerium(IV) oxide,1306-38-3
CeS,cerium(II) sulfide,12014-82-3
Ce(SO4)2,cerium(IV) sulfate,13590-82-4
CeSi2,cerium silicide,12014-85-6
Ce2C3,cerium(III) carbide,12115-63-8
Ce2O3,cerium(III) oxide,1345-13-7
Ce2S3,cerium(III) sulfide,12014-93-6
CF3Cl,chlorotrifluoromethane,75-72-9
CF4,tetrafluoromethane,75-73-0
ClF,chlorine fluoride,7790-89-8
ClF3,chlorine trifluoride,7790-91-2
ClF5,chlorine pentafluoride,13637-63-3
ClOClO3,chlorine perchlorate,27218-16-2
ClO2,chlorine dioxide,10049-04-4
ClO3F,chlorine trioxide fluoride,7616-94-6
Cl2,chlorine,7782-50-5
Cl2O3,chlorine trioxide,17496-59-2
Cl2O6,chlorine hexoxide,12442-63-6
Cl2O7,chlorine heptoxide,10294-48-1
Cl2O8,Chlorine octaoxide,
CoAl2O4,cobalt(II) aluminate,13820-62-7
CoAs,cobalt arsenide,27016-73-5
CoAs2,cobalt(II) arsenide,12044-42-7
CoB,cobalt(II) boride,12006-77-8
CoBr2,cobalt(II) bromide,7789-43-7
Co(CN)2,cobalt(II) cyanide,542-84-7
Co(C2H3O2)2,cobalt(II) acetate,71-48-7
Co(C2H3O2)3,cobalt(III) acetate,917-69-1
CoC2O4,cobalt(II) oxalate,814-89-1
Co(ClO4)2,cobalt(II) perchlorate,13455-31-7
CoCl2,cobalt(II) chloride,7646-79-9
CoCrO4,cobalt(II) chromate,24613-38-5
CoCr2O4,cobalt(II) chromite,13455-25-9
CoF2,cobalt(II) fluoride,10026-17-2
CoF3,cobalt(III) fluoride,10026-18-3
Co(IO3)2,cobalt(II) iodate,13455-28-2
CoI2,cobalt(II) iodide,15238-00-3
CoMoO4,cobalt(II) molybdate,13762-14-6
Co(NO3)2,cobalt(II) nitrate,10141-05-6
Co(NO3)3,cobalt(III) nitrate,15520-84-0
CoO,cobalt(II) oxide,1307-96-6
Co(OH)2,cobalt(II) hydroxide,21041-93-0
Co(OH)3,cobalt(III) hydroxide,1307-86-4
CoS,cobalt(II) sulfide,1317-42-6
CoS2,cobalt disulfide,12013-10-4
CoSb,cobalt antimonide,12052-42-5
CoSe,cobalt(II) selenide,1307-99-9
CoSeO3,cobalt(II) selenite,10026-23-0
CoTe,cobalt(II) telluride,12017-13-9
CoTiO3,cobalt(II) titanate,12017-01-5
CoWO4,cobalt(II) tungstate,12640-47-0
Co2B,cobalt boride,12045-01-1
Co2SO4,cobalt(II) sulfate,10124-43-3
Co2S3,cobalt(III) sulfide,1332-71-4
Co2SiO4,cobalt(II) orthosilicate,12017-08-2
Co2SnO4,cobalt(II) stannate,12139-93-4
Co2TiO4,cobalt(II) titanite,12017-38-8
Co3(AsO4)2,cobalt arsenate,
Co3(Fe(CN)6)2,cobalt(II) ferricyanide,14049-81-1
CrBr2,chromium(II) bromide,10049-25-9
CrBr3,chromium(III) bromide,10031-25-1
CrCl2,chromium(II) chloride,10049-05-5
CrCl3,chromium(III) chloride,10025-73-7
CrCl4,chromium(IV) chloride,15597-88-3
CrF2,chromium(II) fluoride,10049-10-2
CrF3,chromium(III) fluoride,7788-97-8
CrF4,chromium(IV) fluoride,10049-11-3
CrF5,chromium(V) fluoride,13843-28-2
CrF6,chromium(VI) fluoride,13843-28-2
CrI2,chromium(II) iodide,13478-28-9
CrI3,chromium(III) iodide,13569-75-0
Cr(NO3)3,chromium(III) nitrate,13548-38-4
Cr(NO2)3,chromium(III) nitrite,
Cr(OH)3,chromium(III) hydroxide,1308-14-1
CrO2,chromium(IV) oxide,12018-01-8
CrO3,chromium(VI) oxide,1333-82-0
CrO42−,chromate ion,13907-45-4
CrO2Cl2,chromium(VI) oxychloride,14977-61-8
CrPO4,chromium(III) phosphate,7789-04-0
CrSb,chromium antimonide,12053-12-2
CrSe,chromium(II) selenide,12053-13-3
CrSi2,chromium(II) silicide,12018-09-6
CrVO4,chromium(III) orthovanadate,
Cr2O3,chromium(III) oxide,1308-38-9
Cr2(SO4)3,chromium(III) sulfate,10101-53-8
Cr2S3,chromium(III) sulfide,12018-22-3
Cr2Se3,chromium(III) selenide,
Cr2(TeO4)3,chromium(III) tellurate,
Cr2Te3,chromium(III) telluride,12053-39-3
Cr3As2,chromium(II) arsenide,
Cr3C2,chromium(II) carbide,12012-35-0
Cr3Sb2,chromium(II) antimonide,
CsBO2,caesium borate,92141-86-1
CsBr,caesium bromide,7787-69-1
CsBrO,caesium hypobromite,
CsBrO2,caesium bromite,
CsBrO3,caesium bromate,13454-75-6
CsBrO4,caesium perbromate,
CsBr3,caesium tribromide,14023-00-8
CsCN,caesium cyanide,21159-32-0
CsCNO,caesium cyanate,
CsCNO,caesium fulminate,
CsC2H3O2,caesium acetate,3396-11-0
CsCl,caesium chloride,7647-17-8
CsClO,caesium hypochlorite,
CsClO2,caesium chlorite,
CsClO3,caesium chlorate,13763-67-2
CsClO4,caesium perchlorate,13454-84-7
CsF,caesium fluoride,13400-13-0
CsH,caesium hydride,13772-47-9
CsHS,caesium hydrosulfide,
CsI,caesium iodide,7789-17-5
CsIO,caesium hypoiodite,
CsIO2,caesium iodite,
CsIO3,caesium iodate,13454-81-4
CsIO4,caesium periodate,13478-04-1
CsI3,caesium triiodide,12297-72-2
CsNH2,caesium amide,22205-57-8
CsNO2,caesium nitrite,13454-83-6
CsNO3,caesium nitrate,7789-18-6
CsN3,caesium azide,22750-57-8
CsNbO3,caesium niobate,12053-66-6
Cs2NbO3,caesium metaniobate,
CsOH,caesium hydroxide,21351-79-1
CsO2,caesium superoxide,12018-61-0
Cs2O2,caesium peroxide,
Cs2S,caesium sulfide,12214-16-3
CsSCN,caesium thiocyanate,1/4/3879
CsSeO4,caesium selenate,10326-29-1
CsTaO3,caesium metatantalate,12158-56-4
Cs2CO3,caesium carbonate,29703-01-3
CsHCO3,caesium bicarbonate,15519-28-5
CsH2PO3,monocaesium phosphite,
CsH2PO4,monocaesium phosphate,18649-05-3
CsHSO3,caesium bisulfite,
CsHSO4,caesium hydrogen sulfate,7789-16-4
Cs2C2O4,caesium oxalate,1068-63-9
Cs2CrO4,caesium chromate,13454-78-9
Cs2Cr2O7,caesium dichromate,13530-67-1
Cs2HPO4,caesium hydrogen orthophosphate,
Cs2MoO4,caesium molybdate,13597-64-3
Cs2O,caesium oxide,20281-00-9
Cs2SO3,caesium sulfite,
Cs2SO4,caesium sulfate,10294-54-9
Cs2SiO3,caesium metasilicate,15586-77-3
Cs2TeO4,caesium tellurate,34729-54-9
Cs2TiO3,caesium titanate,12158-57-5
Cs2WO4,caesium orthotungstate,13587-19-4
Cs2HPO3,dicaesium phosphite,
Cs2HPO4,dicaesium phosphate,
Cs3PO3,tricaesium phosphite,
Cs3PO4,caesium orthophosphate,17893-64-0
Cs3VO4,caesium orthovanadate,34283-69-7
CuBr,copper(I) bromide,7787-70-4
Cu(BrO3)2 · 6H2O,copper(II) bromate hexahydrate,
CuBr2,copper(II) bromide,7789-45-9
CuC2O4,copper oxalate,814-91-5
Cu(CH3COO),copper(I) acetate,598-54-9
Cu(CH3COO)2,copper(II) acetate,142-71-2
CuCl,copper(I) chloride,7758-89-6
Cu(ClO3)2 · 6H2O,copper(II) chlorate hexahydrate,13478-36-9
CuCl2,copper(II) chloride,7447-39-4
CuF,copper(I) fluoride,7789-19-7
CuF2,copper(II) fluoride,11113-59-0
CuFeS2,copper iron sulfide,12015-76-8
CuFe2O4,copper(II) iron(II) oxide,37220-43-2
CuFe2S3,copper iron sulfide,37293-35-9
[Cu(H2O)4]SO4 · H2O,blue vitriol,
CuI,copper(I) iodide,7681-65-4
CuIO3,copper(I) iodate,
Cu(IO3)2,copper(II) iodate,13454-89-2
CuMoO4,copper(II) orthomolybdate,
Cu(NO3)2,copper(II) nitrate,3251-23-8
Cu(NO3)2 · 3H2O,copper(II) nitrate trihydrate,10031-43-3
Cu(NO3)2 · 6H2O,copper(II) nitrate hexahydrate,10294-41-4
Cu(NbO3)2,copper(II) orthoniobate,
CuO,copper(II) oxide,1317-38-0
Cu2O,copper(I) oxide,1317-39-1
Cu(OH)2,copper(II) hydroxide,20427-59-2
Cu2(OH)2CO3,basic copper carbonate,12069-69-1
CuS,copper(II) sulfide,1317-40-4
CuSCN,copper(I) thiocyanate,1111-67-7
CuSO4,copper(II) sulfate,7758-98-7
CuSO4 · 5H2O,copper(II) sulfate pentahydrate,7758-99-8
CuSe,copper(II) selenide,37359-15-2
CuSeO3 · 2H2O,copper(II) selenite dihydrate,15168-20-4
CuSeO4 · 5H2O,copper(II) selenate pentahydrate,
CuSiO3,copper(II) metasilicate,
CuTe,copper(II) telluride,12019-23-7
CuTeO3,copper(II) tellurite,13812-58-3
CuTiO3,copper(II) metatitanate,12019-08-8
Cu(VO3)2,copper(II) metavanadate,14958-34-0
CuWO4,copper(II) orthotungstate,13587-35-4
Cu2CO3(OH)2,malachite,1319-53-5
Cu2S,copper(I) sulfide,21112-20-9
Cu2Se,copper(I) selenide,20405-64-5
Cu2Te,copper(I) telluride,12019-52-2
Cu3As,copper(I) arsenide,12005-75-3
Cu3P,copper(I) phosphide,12019-57-7
Cu3(PO4)2,copper(II) phosphate,7798-23-4
Cu3Sb,copper(III) antimonide,12054-25-0
Cu9S5,copper sulfide,
DBr,deuterium bromide,13536-59-9
DI,deuterium iodide,
DLi,lithium deuteride,13587-16-1
DNa,sodium deuteride,15780-28-6
D2O,deuterium oxide,7789-20-0
D3O+,trideuterium oxide cation,
DyBr3,dysprosium(III) bromide,14456-48-5
DyCl2,dysprosium(II) chloride,13767-31-2
DyCl3,dysprosium(III) chloride,10025-74-8
DySi2,dysprosium(II) silicide,12133-07-2
Dy2O3,dysprosium(III) oxide,1308-87-8
Dy2S3,dysprosium(III) sulfide,12133-10-7
ErCl3,erbium(III) chloride,10138-41-7
ErF,erbium monofluoride,16087-67-5
ErF2,erbium difluoride,16087-65-3
ErF3,erbium trifluoride,13760-83-3
ErI3,erbium triiodide,13813-42-8
ErI4Na,erbium sodium tetraiodide,129863-13-4
ErO,erbium monoxide,12280-61-4
EuCl2,europium(II) chloride,13769-20-5
EuCl3,europium(III) chloride,10025-76-0
EuF,europium monofluoride,17209-60-8
EuF3,europium trifluoride,13765-25-8
EuI2,europium diiodide,22015-35-6
EuNbO2,europium niobium dioxide,107069-78-3
EuNb2O6,europium diniobium hexaoxide,55216-32-5
EuO,europium monoxide,12020-60-9
EuO2V,monoeuropium monovandium dioxide,88762-30-5
EuO3Ti,europium titanium trioxide,12020-61-0
EuO3V,europium metavanadate,39432-21-8
EuO4W,europium tungsten tetraoxide,13537-12-7
EuS,europium monosulfide,12020-65-4
EuSO4,europium(II) sulfate,10031-54-6
EuS2,europium disulfide,55957-42-1
Eu2O,dieuropium monoxide,62462-47-9
Eu2O2,dieuropium dioxide,62462-48-0
Eu2O3,europium(III) oxide,1308-96-9
Eu2S,dieuropium monosulfide,62462-49-1
Eu2S2,dieuropium disulfide,62462-51-5
Eu2(SO4)3,europium(III) sulfate,13537-15-0
FGa,gallium monofluoride,13966-78-4
FGaO,gallium monofluoride monoxide,15586-66-0
FGd,gadolinium monofluoride,12259-18-6
FGe,germanium monofluoride,14929-46-5
FHo,holmium monofluoride,16087-66-4
FI,iodine monofluoride,13873-84-2
FI2,monofluorodiiodine,58751-33-0
FIn,indium monofluoride,13966-95-5
FLa,lanthanum monofluoride,13943-44-7
FLi,lithium fluoride,7789-24-4
FLiO,lithium hypofluorite,34240-84-1
FLi2,dilithium monofluoride,50644-69-4
FMg,magnesium monofluoride,14953-28-7
FMn,monomanganese monofluoride,13569-25-0
FMnO3,manganese fluoride trioxide,15586-97-7
FMo,molybdenum monofluoride,60388-18-3
FN,fluoroimidogen,13967-06-1
FNO,nitrosyl fluoride,7789-25-5
FNO2,nitryl fluoride,10022-50-1
FNO3,fluorine nitrate,7789-26-6
FNS,thiazyl fluoride,18820-63-8
FNa,sodium fluoride,7681-49-4
FNa2,disodium monofluoride,87331-13-3
FNd,neodymium monofluoride,13940-77-7
FO,oxygen monofluoride,12061-70-0
FOTh,thorium monofluoride monoxide,19797-90-1
FOTi,titanium fluoride oxide,17497-75-5
FO2,dioxygen monofluoride,15499-23-7
FO3S,fluorosulfate radical,21549-02-0
FP,phosphorus monofluoride,16027-92-2
FPS,phosphenothious fluoride,55753-39-4
FPS2,phosphenodithioic fluoride,137649-46-8
FPb,lead monofluoride,14986-72-2
FPu,plutonium monofluoride,20882-16-0
FRb,rubidium fluoride,13446-74-7
FS,monosulfur monofluoride,16068-96-5
FSc,scandium monofluoride,14017-33-5
FSm,samarium monofluoride,17209-59-5
FSn,tin monofluoride,13966-74-0
